106904,The weather is looking great for the weekend! Call today to schedule your Onsite Detail! 801.412.9274,utah,,0,0,0,1,0,0.195,0.805,0,0,0,0,0,0,0,0,0.796,0,0.204,0,0,0,0,0,0,
95154,#BitchNoYouDont have on some Ugg's while its 83 degrees out. . Fuck yu tryna make some corn beef with them bunyuns ?,maryland,Baltimore,0,0.193,0.409,0,0.398,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
103883,@mention Summon the Slush fairies by speaking their name three times whiles walking to the corner store and coughing up 75 cents.,idaho,Idaho,0.184,0,0,0,0.816,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
39181,"Currently, it is freezing in my room :)",hawaii,,0,0.18,0.185,0.212,0.423,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
72351,@mention eh just got cancelled. bad storm coming thru.,pennsylvania,Philadelphia,0.399,0.414,0.187,0,0,0.813,0,0.187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
23574,The weather here is really getting old. Its May 13th & I am wearing a jacket!,minnesota,Minneapolis-St. Paul,0,0.795,0.205,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
19356,My bro chilling before the storm! @mention! {link},nebraska,"Omaha, Ne and Lake Forest, Ca",0.204,0.2,0,0,0.596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
92473,"Let is snow, let is snow, let is snow !!",south dakota,Hell City,0,0,0.199,0.414,0.387,0.338,0.338,0.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
27527,"Doing absolutely nothing on this warm rainy day, in my room, on my day off. Windows open, birds chirping, & rain drizzling. Nap time!",north carolina,Charlotte,0,0,0.404,0.596,0,1,0,0,0,0,0,0,0.592,0,0,0,0,0,1,0,0,0,0,0,
43727,Its so damn hot outside and aint no icecream truck in sight...smh,georgia,"Atlanta,GA",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
70801,RT @mention: #hatewhen the weather starts getting nice and everyone smells like shit,arkansas,,0,0.8,0.2,0,0,0.397,0,0.603,0,0,0,0,0.205,0,0,0.596,0,0.2,0,0,0,0,0,0,
23394,RT @mention: Sweet weather forecast for the week ....,connecticut,Hartford & New Haven,0,0,0.173,0.827,0,0,0.834,0.166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
103582,#WEATHER:  3:56 pm : 85.0F. Feels F. 29.83% Humidity. 10.4MPH Southwest Wind.,kentucky,"Louisville, KY, USA",0,0,1,0,0,1,0,0,0,0,0,0,0.394,0.201,0,0,0,0.21,0,0,0,0,0,0.606,
39223,RT @mention: How weather affects the health of the Chesapeake Bay {link} #baynews #chesbay,maryland,Baltimore,0,0,0.207,0,0.793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
119400,Just a little bit hot out there today??,florida,"Jacksonville, FL",0.202,0.398,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
115522,@mention That's one advantage to having the snow gone. ; ) Look forward to your always awesome photos.,utah,"Lehi, UT",0,0,0,0.586,0.414,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
65818,I understand its hot out but that's not an excuse to come out the house lookin wild crazy!...go back in the house n tame ur hair! Thanks,pennsylvania,Philadelphia & State College ,0,0.603,0.206,0,0.191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
49358,Boston weather forecast 5/19/11: more of the same.. {link} #News #Boston,massachusetts,"Boston, MA",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
92697,And the party preparation began befor i even woke up #gradparty hopin for good #weather,iowa,"Carroll, Iowa",0,0,0.349,0.176,0.476,0.683,0,0.317,0,0,0,0,0,0,0,0.348,0,0.652,0,0,0,0,0,0,
54072,Summer coming. Nice weather and stuck inside. How to beat a case of the Mondays. {link},minnesota,Minneapolis-St. Paul,0,0,0,1,0,1,0,0,0,0,0,0.206,0.206,0,0,0.794,0,0,0,0,0,0.206,0,0,
53009,RT @mention It was just raining so crazy now the sun out #smh MI weather,north dakota,Cloud Nine,0.201,0.598,0.201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
113366,"Oh goody, it's sunny and hot out. That means my train now smells like sweat and anxiety.",illinois,"Chicago, IL",0,0.802,0,0.198,0,1,0,0,0,0,0,0,0.802,0,0,0,0,0,0,0,0,0.8,0,0,
33273,at the besties house chillin finna go out side n injoy the sun finnaly buffalo got sum good weather,north dakota,WERE U WANT TO BE!,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
80466,RT @mention: Man this storm came from no where!!!,virginia,Virginy,0,0.38,0.62,0,0,0.793,0,0.207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
116156,RT @mention: Driving Tips for Wet Weather. {link} (via @mention) #AAA offers ways to keep your car on slippery roads.,west virginia,,0,0,0.406,0,0.594,0.498,0,0.502,0,0,0,0,0,0,0,0,0,0.498,1,0,0,0,0,0,
94686,I love windows down weather.,north carolina,NC,0,0,0,0.606,0.394,0.676,0,0.324,0,0,0,0,0,0,0,0.662,0,0.338,0,0,0,0,0,0,
95875,"RT @mention: RT @mention: Bitches in here w/ snow boots on & wigs too .. What the hell , yall showin out today . &lt; Lmfaoo ...",texas,Houston  Tx,0.204,0,0,0,0.796,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,
82485,"Rain, rain go away come again in another, just let me enjoy this sunshine! Then wen its too hot, u can come back:)",california,sf,0,0.798,0,0.202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.798,0,0,0.416,0,0,
117090,Severe T-Storm Watch until 7 PM again,wisconsin,Milwaukee,0,0.396,0.41,0,0.194,0.509,0.491,0,0,0,0,0,0,0,0,0,0,0,0.242,0,1,0,0,0,
31866,RT @mention 73 degrees at Sparks Marina. Just finished minutes of jogging. Still far off peak. {link} &lt;--MAP,nevada,Nevada,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.796,0,0,0,0,0,0.204,0,0,
27701,"RT @mention: Pimlico update: Fast & Good. Beautiful conditions for Preakness (Pim 12, 6:20 p.m. ET): mostly sunny, 81. Changes: http: ...",florida,Florida,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
118152,I'm loving this weather.,kentucky,harrodsburg kentucky,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
57329,@mention its not. 70 and sunny tomorrow.,connecticut,,0,0,0.633,0.367,0,0.207,0.793,0,0,0,0,0,0.578,0,0,0,0,0,0,0,0,1,0,0,
2856,Every time it rains here w/ cold wet weather = big coughing fit. EVERY SINGLE TIME! Yet this doesn't happen in #Seattle - #WhyEastCoastSucks,washington,"Seattle, WA",0,1,0,0,0,0.202,0,0.383,0.415,0,0.616,0,0,0,0,0,0,0,1,0,0,0,0,0,
1892,"Wedding day weather forecast in Valdese, NC: overcast with a 60% chance of irony.",district of columbia,"Washington, DC (Hagrstwn)",0,0.206,0.589,0,0.205,0.736,0.264,0,0,0.792,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0,
57148,#WEATHER:  1:53 am : 41.0F. Feels 33F. 30.11% Humidity. 15.0MPH North Wind.,alaska,,0,0,1,0,0,1,0,0,0,0,0,0,0,0.428,0,0.373,0,0,0,0,0,0,0,0.627,
71917,Really wish this weather would stop being a whore so i could vibe and hoop with the homies,illinois,Chicago,0,0.805,0,0,0.195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
101028,RT @mention: Thunderstorm on Friday the 13th? Nice try God! Ive seen this 1 before. But just to be sure I better put on my white tank  ...,tennessee,Nashville,0.403,0.199,0.398,0,0,0.4,0.206,0.394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
41090,"Weather be damned, I'm not feeling too shabby today",colorado,Denver,0.19,0.601,0,0.209,0,1,0,0,0,0,0,0,0,0,0,0.81,0,0.19,0,0,0,0,0,0,
37329,"Sun's finally gone in - appropriate marking weather! Some essays very good, thankfully. Must finish in time to vote this evening.",alabama,Birmingham,0,0,0,1,0,0.791,0,0.209,0,0.187,0,0,0,0,0,0.209,0,0,0,0,0,0.604,0,0,
56496,#WEATHER:  10:52 am: 77.0F. Feels F. 30.00% Humidity. 0.0MPH North Wind.,north carolina,"Charlotte, NC, USA",0,0,1,0,0,1,0,0,0,0,0,0,0,0.596,0,0.194,0,0.209,0,0,0,0,0,0.596,
92389,@mention its all I'm living for atm! A whole week of sunshine with my 2 favourites in the whole world!,alabama,Birmingham,0,0,0.169,0.633,0.198,0.21,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
44121,"#NotAFan of snow , bt my bday in december",michigan,,0.212,0.39,0.398,0,0,0.376,0,0.624,0,0,0,0,0,0.184,0,0,0,0,0,0.816,0,0,0,0,
10617,"Got my workout in! Boys off to school. Iced my knee. Time to take a shower! Oh, & I see blue sky & sunshine, yeah! That makes my day! :)",washington,Seattle-Tacoma,0,0,0,1,0,0.611,0.189,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
31308,Get the details on the possible wet weekend we may have underway: {link}/   ... via @mention,florida,Miami-Ft. Lauderdale,0,0,0.801,0,0.199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
52002,"@mention I'm in the East Bay right now and it's freezing, too! But at least the effing wind has died down. #brrr",california,"San Francisco, CA",0,0.792,0.208,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.593,
10516,I am jus love love lovin the weather this week! Perfect :),utah,SLC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.407,0,0.399,0,0,0,0.194,0,0,
80968,"It is turning into a sunny day. I was going to go swimming at apt complex pool, but I'm not allowed after my back hair clogged the filter.",arizona,"Tempe, AZ",0,0,0.313,0.687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29413,@mention what if I told you I took the light bulbs out of the fan so it could be dark and cold in here hahaha! Love still? Bahaha!,north dakota,cloud nine :),0,0,0.183,0,0.817,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
87908,This weather is rapturerrific!,illinois,Chicago,0.207,0,0.207,0.586,0,0.823,0,0.177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
55124,"Hell w/ summer, i'd be happy w/ Spring! RT @mention: Absolutely! RT @mention: anyone else ready for summer? #rain #cold",oregon,"Portland, OR",0,0.799,0,0.201,0,0.799,0,0.201,0,0,0.61,0,0,0,0,0.201,0,0,0.61,0,0,0.189,0,0,
31867,This weather is a mood killer,new york,New York,0,1,0,0,0,0.802,0,0.198,0,0,0,0,0,0,0,0.802,0,0.198,0,0,0,0,0,0,
51443,"RT @mention: Sunshine is on it's way, w/a high of 82 predicted for Wed! Will you come Party by the Pool? {link} #NetDE",delaware,"Wilmington, DE",0,0,0.207,0.793,0,0.393,0.607,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,
80864,@mention ya llegue sunshine! Estoy en Buenos Aires!,new mexico,,0.203,0,0,0.206,0.591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
118360,"I thought they said we was Finna die?! Now Dey ona news tom about ""oooo he weather so nice"". #FuckOn",illinois,"Madison,IL",0.202,0,0.202,0.398,0.198,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
63102,"It's hot today. I'm ""glistening"" like a mo-fo out here",texas,Houston Metro,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
60212,"@mention gotta sweat the cold out, how was your night though ?",florida,Miami - New York - Los Angeles,0,0.182,0,0,0.818,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
86511,RT @mention: Don't forget to register for @mention !! The weather is beautiful. there are already waterguns out and about.  All w ...,ohio,"Columbus, OH",0,0,0,1,0,0.801,0,0.199,0,0,0,0,0,0,0,0.793,0,0,0,0,0,0.207,0,0,
53917,Oh The Weather Mke Sme Way Oh... Is This It?,missouri,MISSOURI,0.209,0,0.398,0,0.393,0.656,0,0.344,0,0,0,0,0,0,0,0.669,0,0.331,0,0,0,0,0,0,
44909,"Took 2 weeks off for holiday 16May-30May. Trying to decide where to go. Wanted Grand Tetons National Park, but bad weather. Help",tennessee,Nashville,0,0.827,0.173,0,0,0.428,0.365,0,0.207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
35940,WHEW Spring! ...I'm no meteorologist but I'm a weather girl & there's gonna b more ...not just media attention! PLEASE B SAFE! #LOVE,tennessee,"Memphis, Home to Sun Studio",0.206,0,0.206,0.179,0.409,0,0.697,0.303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
63295,Laying out enjoying this weather #damniwishihadapool,indiana,"indianapolis, indiana",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.422,0,0.216,0,0,0,0.362,0,0,
19423,"@mention oh lovely, hope you get better weather than here:-)  I'm heading to Newport this weekend (baby massage instructor)",maine,,0,0.599,0.199,0.203,0,0.798,0.202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
5511,@mention weather is divine I would have to say the mood is cautious,louisiana,,0,0,0.199,0.409,0.392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
53748,"L.A. Woman, sunny afternoon. @mention",massachusetts,Boston; Virginia; Colorado,0,0,0.574,0.426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
89973,@mention blame it on the weather,virginia,Norfolk-Portsmth-Newpt Nws,0,0.792,0,0,0.208,0.521,0,0.479,0,0,0,0,0,0,0,0.739,0,0.261,0,0,0,0,0,0,
84477,@mention Weird weather. It snowed while we were golfing last week.,utah,"Salt Lake City, Utah",0.198,0.388,0.414,0,0,0.198,0,0,0.802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
78584,RT @mention: Scary thing is that storm is heading towards St. Louis//OH NO. I have many friends in St. Louis!!,wyoming,Midwest USA,0,1,0,0,0,0.798,0.202,0,0,0,0,0,0,0,0,0,0,0,0.195,0,1,0,0,0,
90727,I walked outside and started to sweat yea it's hot,indiana,indianapolis,0.407,0.391,0.201,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.203,0,0,
76424,Not really looking forward to a rainy week ahead..,new york,New York,0,1,0,0,0,0.202,0.798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
113030,"Severe Thunderstorm Watch for Harrison, Henry, Johnson, Lafayette and Linn County in MO until 12:00am. Updates as needed from Bryan Busby",missouri,,0,0.224,0.776,0,0,0.82,0.18,0,0,0,0,0,0,0,0,0,0,0.208,0,0,1,0,0,0,
45290,"RT @mention: Most of Denning, Arkansas has been DESTROYED, according to the Weather Service in Tulsa.",minnesota,Minneapolis,0.204,0,0.602,0,0.194,0,0,0.753,0.247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
102114,I wish it would just get warm out! Come on Michigan...we need a nice HOT summer!,michigan,"Grand Rapids, MI",0,0.787,0,0.213,0,0.575,0.425,0,0,0,0.201,0,0.425,0,0,0.172,0,0.201,0,0,0,0,0,0,
115547,@mention yes... just a short one after work today (bloody boiling out there even at 6pm ...95 degrees fahrenheit!!!),florida,"Orlando, FL",0,0.818,0,0,0.182,1,0,0,0,0,0,0,0.744,0,0,0,0,0.489,0,0,0,0,0,0,
18192,Eastbound to Dayton. Its cold outside. Caffeine in hand and Styx Grand Illusion on CD. (@ Starbucks) {link},ohio,Cincinnati,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
34486,@mention I love this game. It does make me feel good about our weather for a slight second or two ;),pennsylvania,Pittsburgh,0.2,0,0,0.8,0,0.8,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
65227,@mention sunny and happy with a twisted sense of humor :),california,"Los Angeles, CA",0,0,0.195,0.202,0.603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
33281,watching enter the dragon on this rainy rainy night then off to sleep,new jersey,"Irvington,NJ",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
20717,@mention I will trust what you say weather brandy!,arkansas,"Bentonville, Arkansas",0,0,0.207,0,0.793,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
46377,"Sad to be leaving this sunny weather, but can't wait to see my family later!",connecticut,Hartford & New Haven,0,0,0.397,0.603,0,0.806,0,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
109828,@mention my back hurts. Its 100 degrees i have a headache and im nauseous,texas,"Houston, Tx",0,0.803,0.197,0,0,1,0,0,0,0,0,0,1,0.197,0,0,0,0,0,0,0,0,0,0,
44161,@mention I can't remember what #sunshine looks like anymore.  Here in WI all we've had is rain.,wisconsin,,0,0.794,0.206,0,0,0.387,0,0,0.613,0,0,0,0,0,0,0,0,0,1,0,0,0.187,0,0,
92529,So happy to be back in sunny NY again!!! Going to the gym soon to get in shape for a lingerie shoot in florida next week,new york,New York,0,0,0,1,0,0.793,0,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
46009,"Really sick of all the rain, just want dry weather",missouri,,0,1,0,0,0,1,0,0,0,0,0,0.197,0,0,0,0,0,0,1,0,0,0,0,0,
70795,i'm freezing.,georgia,"Atlanta, GA.",0,0.426,0.398,0,0.175,0.738,0,0.262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
15494,it just dropped like 20 degrees in 20 minutes here in moose,montana,Billings,0.212,0.206,0.582,0,0,1,0,0,0,0,0.83,0,0,0,0,0.17,0,0.212,0,0,0,0,0,0,
68522,SPC Severe Thunderstorm Watch 328 Status Reports: WW 0328 Status Reports       STATUS REPORT ON WW 328THE... {link},oklahoma,"Norman, OK, USA",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
68594,It's cold out here and I see termites,louisiana,New orleans,0,0.43,0.359,0,0.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
109444,Loving the new bike and the 80 degree weather.,ohio,"Sandusky, Ohio",0,0,0,1,0,1,0,0,0,0,0,0,0.416,0,0,0.584,0,0,0,0,0,0,0,0,
25825,RT @mention: Now is the day! Go to oneforyall.merchmo.com to get your storm relief tee! 100% of net profits go directly to those aff ...,tennessee,"Franklin, TN",0,0.197,0.39,0,0.413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
101090,"@mention FYI Re: Rio RT @mention: Beautiful, windy, 80F started cooling down 5pm. Angry birds? No but did see some w/impressive wing spans.",oregon,"Portland, OR",0,0,0.504,0.496,0,1,0,0,0,0,0,0,0.496,0,0,0,0,0.165,0,0,0,0.321,0,1,
92946,"The National Weather Service has issued a flood warning for Washington County. For details, click here: {link}",pennsylvania,Pittsburgh,0,0,1,0,0,0.801,0.199,0,0,0,0,0,0,0,0,0,0,0.801,0.199,0,0,0,0,0,
107487,"Congratulations Susanne and Dan!  The weather was gorgeous, the venue was beautiful, and the bride was absolutely... {link}",maryland,"Baltimore, MD",0,0,0,1,0,0,0,0.398,0.602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
112537,this weather blows... and its supposed to be like this all week ughhh,new york,New York,0,1,0,0,0,0.798,0,0.202,0,0,0,0,0,0,0,0.803,0,0,0,0,0,0,0,0.197,
104713,It's freezing cold every morning in Korea!,oklahoma,Nowhere,0.202,0.596,0.202,0,0,0.596,0.202,0.202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
110523,"What put a smile on my face this rainy monday? Seeing @mention's new song ""hey mama"" as the WCLZ download of the week.   :)",maine,MAINE,0.206,0.206,0.202,0.385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
73180,Don't know I love the crazy weather,north carolina,Greensboro-H.Point-W.Salem,0,0.21,0,0.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
116214,Is it ever going to be sunny again and give is a week without rain.,ohio,Columbus OH,0,1,0,0,0,0.797,0.203,0,0,0.193,0,0,0,0,0,0,0,0,1,0,0,0.203,0,0,
117068,Imma be mad as hell if these clothes aint dry hell its cold out here,south carolina,"spartanBURG, SC",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
110521,It's the 3rd sunny day in a row in Portland and the natives are going WILD!,oregon,"Portland, OR",0,0,0.403,0.597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
83048,Why is it so hot in my room! My babies about 2 pass out from heat stroke. Poor lil Zero came 2 me panting. Relocating 2 downstairs ASAP!,georgia,"Atlanta, GA",0,0.632,0,0,0.368,0.667,0,0.333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
17864,@mention great just hungry plus It's chilly,mississippi,,0,0.408,0.199,0,0.393,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
106110,Being stuck in a house with no air conditioner when it's hot outside. #MoodKiller,kentucky,,0,0.818,0.182,0,0,0.785,0,0.215,0,0,0,0,1,0,0,0,0,0,0,0,0,0.198,0,0,
75779,"This thunderstorm is perfect weather for my bed and a movie, to bad finals will be getting in the way of that plan.",wisconsin,Milwaukee and Chicago,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
23347,RT @mention: Chuck Finale Set Visit: Saving Sarah Walker and the Cast's Season 5 Wish List: On a sunny day at the North Hollywood... ...,oregon,,0,0,0.201,0,0.799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
119360,Freezing!,pennsylvania,,0,0.804,0,0,0.196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
25232,"Ok...we're under a severe thunderstorm watch until 10:00 pm. After looking at the radar, I think I will skip watering tonight. :)",west virginia,WV,0,0,1,0,0,0.193,0.807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
34922,What is with the freaking weather I should not feel like I need a sweatshirt in May!,north carolina,North Carolina,0,1,0,0,0,1,0,0,0,0,0.799,0,0,0,0,0.201,0,0,0,0,0,0,0,0,
118736,Sunny day. {link},california,Los Angeles,0.161,0,0.502,0.336,0,0.824,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
88737,Weather forecast says sunny and 23 degrees,arizona,"Glendale, AZ",0,0,1,0,0,0.409,0.591,0,0,0,0.207,0,0,0,0,0.189,0,0,0,0,0,0.811,0,0,
107770,Just downloaded Storm Warning by @mention.  I love it!!!,florida,Brooksville Florida,0.179,0,0,0,0.821,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
28108,My son is just talking up a storm (:,arizona,Phoenix (Prescott),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
47162,"Monday 12:00 PM Joseph Weather Temp. 43, High 45, Low 40, Hum. 87%  Wind 6.2 mph WNW, Gust 12 mph NW  Baro. 29.939 .in, Trend Steady #fb",oregon,Joseph Oregon USA,0,0,1,0,0,0.805,0,0.195,0,0,0.207,0,0,0.207,0,0.587,0,0.207,0,0,0,0,0,0.207,
84310,"I know it's not sunny, I'm just chill. #tfm @mention",minnesota,Minneapolis-St. Paul,0.197,0.206,0.596,0,0,1,0,0,0,0,0,0,0,0,0,0.194,0,0.205,0,0,0,0.601,0,0,
13821,CDC: Over 50? Heat cold cuts to 165 degrees to avoid listeria,hawaii,Hawaii,0,0.211,0,0,0.789,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
